"gsis_id","season","week","passing_att","passing_cmp_air_yds","passing_incmp_air_yds","receiving_yac_yds","receiving_yds","receiving_rec","receiving_tds","rushing_yds","rushing_att","rushing_tds","defense","opponent"
"2019090810",2019,1,1,0,6,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,7,1,0,"DAL","NYG"
"2019090810",2019,1,1,3,0,14,17,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,10,1,1,"NYG","DAL"
"2019090810",2019,1,1,-1,0,6,5,1,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,2,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,8,1,0,"NYG","DAL"
"2019090810",2019,1,1,14,0,48,62,1,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,1,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,1,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,1,0,7,8,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,5,0,-2,3,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,0,-8,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,11,1,0,"DAL","NYG"
"2019090810",2019,1,1,0,10,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,7,0,2,9,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,1,0,9,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,3,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,2,1,0,"NYG","DAL"
"2019090810",2019,1,1,5,0,7,12,1,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,5,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,-1,0,2,1,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,-3,0,9,6,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,0,15,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,8,0,6,14,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,1,0,0,1,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,6,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,-3,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,2,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,2,1,1,"DAL","NYG"
"2019090810",2019,1,1,3,0,10,13,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,15,1,0,"DAL","NYG"
"2019090810",2019,1,1,19,0,3,22,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,8,0,2,10,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,13,1,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,-3,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,2,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,1,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,5,1,0,"DAL","NYG"
"2019090810",2019,1,1,0,29,0,0,0,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,0,0,6,6,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,3,0,3,6,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,1,-3,0,8,5,1,0,0,0,0,"DAL","NYG"
"2019090810",2019,1,0,0,0,0,0,0,0,-1,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,-1,1,0,"NYG","DAL"
"2019090810",2019,1,0,0,0,0,0,0,0,0,0,0,"NYG","DAL"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,0,3,3,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,3,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,0,7,7,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,18,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,5,1,0,"TB","SF"
"2019090811",2019,1,1,6,0,13,19,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,1,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,9,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,3,1,0,"SF","TB"
"2019090811",2019,1,1,0,12,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,14,1,0,"SF","TB"
"2019090811",2019,1,1,0,25,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,1,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,-1,1,0,"TB","SF"
"2019090811",2019,1,1,0,0,2,2,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,5,0,2,7,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,12,1,0,"TB","SF"
"2019090811",2019,1,1,5,0,5,10,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,9,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,-1,1,0,"SF","TB"
"2019090811",2019,1,1,-1,0,19,18,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,1,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,0,1,1,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,2,1,0,"SF","TB"
"2019090811",2019,1,1,6,0,9,15,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,5,1,0,"SF","TB"
"2019090811",2019,1,1,0,0,4,4,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,3,1,0,"SF","TB"
"2019090811",2019,1,1,16,0,0,16,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,5,0,0,5,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,-1,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,6,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,3,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,0,1,1,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,1,1,0,"TB","SF"
"2019090811",2019,1,1,10,0,4,14,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,-2,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,18,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,6,0,3,9,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,0,0,0,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,3,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"TB","SF"
"2019090811",2019,1,1,6,0,1,7,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,1,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,4,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,3,1,0,"TB","SF"
"2019090811",2019,1,1,1,0,30,31,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,5,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,0,2,2,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,0,0,0,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,0,1,1,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,4,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,5,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,-1,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,27,0,12,39,1,1,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,1,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,12,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"TB","SF"
"2019090811",2019,1,1,7,0,3,10,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,10,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,2,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,9,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,10,0,0,10,1,1,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,11,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,5,1,0,"SF","TB"
"2019090811",2019,1,1,17,0,11,28,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,2,0,5,7,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,5,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,5,1,0,"SF","TB"
"2019090811",2019,1,1,5,0,0,5,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,3,0,5,8,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,40,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,3,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"TB","SF"
"2019090811",2019,1,1,0,15,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,5,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,8,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,13,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,10,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,2,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,5,0,6,11,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,4,1,0,"SF","TB"
"2019090811",2019,1,1,0,9,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,15,0,0,15,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,7,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,2,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,9,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,11,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,1,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,1,1,0,"TB","SF"
"2019090811",2019,1,1,0,0,6,6,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,3,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,-2,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,5,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,16,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,9,1,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,3,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,2,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,18,1,0,"TB","SF"
"2019090811",2019,1,1,4,0,1,5,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,5,0,1,6,1,0,0,0,0,"TB","SF"
"2019090811",2019,1,1,0,15,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,4,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,35,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,10,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,4,0,0,4,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,0,41,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,4,0,0,4,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,4,0,5,9,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,11,0,1,12,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,1,1,0,8,9,1,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"SF","TB"
"2019090811",2019,1,0,0,0,0,0,0,0,-1,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,-1,1,0,"TB","SF"
"2019090811",2019,1,0,0,0,0,0,0,0,0,0,0,"TB","SF"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,23,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,-3,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,3,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,9,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,7,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,-1,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,41,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,2,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,2,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,3,1,0,"NE","PIT"
"2019090812",2019,1,1,1,0,8,9,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,4,0,3,7,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,4,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,0,20,20,1,1,0,0,0,"PIT","NE"
"2019090812",2019,1,1,-6,0,38,32,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,2,0,6,8,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,7,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,8,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,2,0,15,17,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,8,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,2,0,7,9,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,0,3,3,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,2,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,7,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,-1,0,3,2,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,1,1,0,"PIT","NE"
"2019090812",2019,1,1,4,0,5,9,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,1,1,0,"PIT","NE"
"2019090812",2019,1,1,10,0,-1,9,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,2,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,5,1,0,"PIT","NE"
"2019090812",2019,1,1,4,0,0,4,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,17,0,5,22,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,1,0,"NE","PIT"
"2019090812",2019,1,1,-1,0,2,1,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,2,0,6,8,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,3,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,7,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,3,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,-4,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,4,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,5,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,25,0,0,25,1,1,0,0,0,"PIT","NE"
"2019090812",2019,1,1,9,0,15,24,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,13,0,3,16,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,2,0,6,8,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,3,1,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,4,1,0,"PIT","NE"
"2019090812",2019,1,1,0,4,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,0,8,8,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,37,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,-1,0,2,1,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,15,0,4,19,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,33,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,17,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,14,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,2,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,3,0,1,4,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,3,0,7,10,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,0,16,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,5,0,0,5,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,-4,0,15,11,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,4,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,1,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,3,1,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,7,1,0,"NE","PIT"
"2019090812",2019,1,1,0,18,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,38,0,7,45,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,13,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,-1,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,6,0,1,7,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,1,0,4,5,1,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,1,43,0,15,58,1,1,0,0,0,"PIT","NE"
"2019090812",2019,1,1,2,0,1,3,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,-3,1,0,"PIT","NE"
"2019090812",2019,1,1,13,0,4,17,1,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"PIT","NE"
"2019090812",2019,1,0,0,0,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,4,0,0,0,0,0,0,0,"NE","PIT"
"2019090812",2019,1,1,0,13,0,0,0,0,0,0,0,"NE","PIT"
